;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
77;753611;Pass;None;From Free Kick;True;None;12.083046;Thomas Meunier;2023-12-01 00:03:38.013;1;3;0.507;2023-12-01 00:03:38.520;Belgium;Belgium;Toby Albertine Maurits Alderweireld;Right Foot;75.0;71.0;86.0;76.0;Incomplete;Panama;Belgium;Pass_None;Pass_3;Pass_None_2;7536;Pass_Incomplete;Pass_None_Incomplete;Zone 11;Zone 11
78;753611;Interception;None;From Free Kick;None;None;;;2023-12-01 00:03:38.520;1;3;;2023-12-01 00:03:38.520;Belgium;Panama;José Luis Rodriguez;;35.0;5.0;;;Lost Out;Panama;Belgium;Interception_None;Interception_1;Interception_None_1;7536;Interception_Lost Out;Interception_None_Lost Out;Zone 2;Zone 12
79;7536110;Interception;None;From Counter;None;None;;;2023-12-01 00:04:36.533;2;49;;2023-12-01 00:04:36.533;Belgium;Belgium;Anga Dedryck Boyata;;21.0;26.0;;;Won;Panama;Belgium;Interception_None;Interception_1;Interception_None_1;7536;Interception_Won;Interception_None_Won;Zone 6;Zone 12
80;7536110;Pressure;None;From Counter;None;None;;;2023-12-01 00:04:36.853;2;49;0.32;2023-12-01 00:04:37.173;Belgium;Panama;Michael Amir Murillo Bermudez;;99.0;53.0;;;None;Panama;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7536;Pressure_None;Pressure_None_None;Zone 7;Zone 12
81;7536110;Pass;None;From Counter;True;None;17.20465;Jan Vertonghen;2023-12-01 00:04:37.133;2;49;1.12;2023-12-01 00:04:38.253;Belgium;Belgium;Anga Dedryck Boyata;Right Foot;20.0;26.0;30.0;12.0;None;Panama;Belgium;Pass_None;Pass_1;Pass_None_1;7536;Pass_None;Pass_None_None;Zone 6;Zone 2
82;7536110;Pressure;None;From Counter;None;None;;;2023-12-01 00:04:37.840;2;49;0.413;2023-12-01 00:04:38.253;Belgium;Panama;Edgar Yoel Bárcenas Herrera;;92.0;64.0;;;None;Panama;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7536;Pressure_None;Pressure_None_None;Zone 11;Zone 12
83;7536110;Pass;None;From Counter;None;None;38.013157;Romelu Lukaku Menama;2023-12-01 00:04:39.973;2;49;1.6;2023-12-01 00:04:41.573;Belgium;Belgium;Jan Vertonghen;Left Foot;35.0;4.0;66.0;26.0;None;Panama;Belgium;Pass_None;Pass_2;Pass_None_2;7536;Pass_None;Pass_None_None;Zone 2;Zone 7
84;7536110;Pressure;None;From Counter;None;None;;;2023-12-01 00:04:41.600;2;49;0.853;2023-12-01 00:04:42.453;Belgium;Panama;Fidel Escobar Mendieta;;50.0;51.0;;;None;Panama;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7536;Pressure_None;Pressure_None_None;Zone 6;Zone 12
85;7536110;Foul Committed;None;From Counter;None;None;;;2023-12-01 00:04:44.493;2;49;;2023-12-01 00:04:44.493;Belgium;Panama;Fidel Escobar Mendieta;;54.0;60.0;;;None;Panama;Belgium;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7536;Foul Committed_None;Foul Committed_None_None;Zone 6;Zone 12
86;7536111;Pass;None;Regular Play;None;None;8.062258;Kevin De Bruyne;2023-12-01 00:05:01.253;2;50;0.76;2023-12-01 00:05:02.013;Belgium;Belgium;Anga Dedryck Boyata;Right Foot;52.0;32.0;59.0;36.0;None;Panama;Belgium;Pass_None;Pass_1;Pass_None_1;7536;Pass_None;Pass_None_None;Zone 6;Zone 6
87;7536111;Pressure;None;Regular Play;None;None;;;2023-12-01 00:05:03.560;2;50;0.653;2023-12-01 00:05:04.213;Belgium;Panama;Blas Antonio Miguel Pérez Ortega;;57.0;44.0;;;None;Panama;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7536;Pressure_None;Pressure_None_None;Zone 6;Zone 12
88;7536111;Pass;None;Regular Play;True;None;13.892444;Dries Mertens;2023-12-01 00:05:04.173;2;50;0.76;2023-12-01 00:05:04.933;Belgium;Belgium;Kevin De Bruyne;Right Foot;59.0;40.0;71.0;47.0;None;Panama;Belgium;Pass_None;Pass_2;Pass_None_2;7536;Pass_None;Pass_None_None;Zone 6;Zone 7
89;7536111;Pass;None;Regular Play;None;None;9.219544;Romelu Lukaku Menama;2023-12-01 00:05:06.173;2;50;0.48;2023-12-01 00:05:06.653;Belgium;Belgium;Dries Mertens;Right Foot;71.0;43.0;80.0;41.0;None;Panama;Belgium;Pass_None;Pass_3;Pass_None_3;7536;Pass_None;Pass_None_None;Zone 7;Zone 7
90;7536111;Pressure;None;Regular Play;None;None;;;2023-12-01 00:05:06.480;2;50;0.373;2023-12-01 00:05:06.853;Belgium;Panama;Román Aureliano Torres Morcillo;;37.0;43.0;;;None;Panama;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7536;Pressure_None;Pressure_None_None;Zone 6;Zone 12
91;7536111;Pass;None;Regular Play;True;None;7.28011;Dries Mertens;2023-12-01 00:05:06.653;2;50;0.52;2023-12-01 00:05:07.173;Belgium;Belgium;Romelu Lukaku Menama;Left Foot;79.0;40.0;72.0;38.0;None;Panama;Belgium;Pass_None;Pass_4;Pass_None_4;7536;Pass_None;Pass_None_None;Zone 7;Zone 7
92;7536111;Pass;None;Regular Play;None;None;9.0;Yannick Ferreira Carrasco;2023-12-01 00:05:07.173;2;50;0.72;2023-12-01 00:05:07.893;Belgium;Belgium;Dries Mertens;Left Foot;72.0;35.0;81.0;35.0;Incomplete;Panama;Belgium;Pass_None;Pass_5;Pass_None_5;7536;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
93;7536111;Interception;None;Regular Play;None;None;;;2023-12-01 00:05:07.893;2;50;;2023-12-01 00:05:07.893;Belgium;Panama;Aníbal Cesis Godoy;;40.0;46.0;;;Won;Panama;Belgium;Interception_None;Interception_1;Interception_None_1;7536;Interception_Won;Interception_None_Won;Zone 6;Zone 12
94;7536111;Pass;None;Regular Play;None;None;1.4142135;Blas Antonio Miguel Pérez Ortega;2023-12-01 00:05:08.840;2;50;0.333;2023-12-01 00:05:09.173;Belgium;Panama;Aníbal Cesis Godoy;Left Foot;45.0;45.0;46.0;46.0;Incomplete;Panama;Belgium;Pass_None;Pass_6;Pass_None_6;7536;Pass_Incomplete;Pass_None_Incomplete;Zone 6;Zone 6
95;7536111;Block;None;Regular Play;None;None;;;2023-12-01 00:05:09.173;2;50;;2023-12-01 00:05:09.173;Belgium;Belgium;Dries Mertens;;75.0;35.0;;;None;Panama;Belgium;Block_None;Block_1;Block_None_1;7536;Block_None;Block_None_None;Zone 7;Zone 12
96;7536111;Pass;Recovery;Regular Play;None;None;16.0;Yannick Ferreira Carrasco;2023-12-01 00:05:11.093;2;50;1.799;2023-12-01 00:05:12.892;Belgium;Belgium;Axel Witsel;;73.0;27.0;89.0;27.0;None;Panama;Belgium;Pass_Recovery;Pass_7;Pass_Recovery_1;7536;Pass_None;Pass_Recovery_None;Zone 7;Zone 7
97;7536111;Pressure;None;Regular Play;None;None;;;2023-12-01 00:05:12.720;2;50;0.613;2023-12-01 00:05:13.333;Belgium;Panama;Michael Amir Murillo Bermudez;;35.0;54.0;;;None;Panama;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7536;Pressure_None;Pressure_None_None;Zone 6;Zone 12
98;7536111;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:05:13.733;2;50;;2023-12-01 00:05:13.733;Belgium;Panama;Michael Amir Murillo Bermudez;;28.0;56.0;;;None;Panama;Belgium;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7536;Foul Committed_None;Foul Committed_None_None;Zone 6;Zone 12
99;7536112;Shot;Free Kick;From Free Kick;None;None;;;2023-12-01 00:06:41.880;2;51;1.973;2023-12-01 00:06:43.853;Belgium;Belgium;Kevin De Bruyne;Right Foot;97.0;26.0;120.0;35.5;Off T;Panama;Belgium;Shot_Free Kick;Shot_1;Shot_Free Kick_1;7536;Shot_Off T;Shot_Free Kick_Off T;Zone 7;Zone 8
100;7536112;Goal Keeper;Shot Faced;From Free Kick;None;None;;;2023-12-01 00:06:43.853;2;51;;2023-12-01 00:06:43.853;Belgium;Panama;Jaime Manuel Penedo Cano;;2.0;39.0;2.0;41.0;None;Panama;Belgium;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7536;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
101;7536113;Pass;Goal Kick;From Goal Kick;None;None;78.10249;Blas Antonio Miguel Pérez Ortega;2023-12-01 00:07:13.800;2;52;4.613;2023-12-01 00:07:18.413;Panama;Panama;Jaime Manuel Penedo Cano;Right Foot;6.0;36.0;84.0;32.0;Incomplete;Panama;Belgium;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7536;Pass_Incomplete;Pass_Goal Kick_Incomplete;Zone 5;Zone 7
102;7536113;Clearance;None;From Goal Kick;None;None;;;2023-12-01 00:07:18.413;2;52;;2023-12-01 00:07:18.413;Panama;Belgium;Anga Dedryck Boyata;;37.0;49.0;;;None;Panama;Belgium;Clearance_None;Clearance_1;Clearance_None_1;7536;Clearance_None;Clearance_None_None;Zone 6;Zone 12
103;7536113;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:07:18.440;2;52;0.453;2023-12-01 00:07:18.893;Panama;Panama;Edgar Yoel Bárcenas Herrera;;83.0;31.0;;;None;Panama;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7536;Pressure_None;Pressure_None_None;Zone 7;Zone 12
104;7536114;Pass;Recovery;Regular Play;None;None;33.24154;Eden Hazard;2023-12-01 00:07:19.253;2;52;3.107;2023-12-01 00:07:22.360;Belgium;Belgium;Toby Albertine Maurits Alderweireld;Left Foot;36.0;51.0;67.0;39.0;Incomplete;Panama;Belgium;Pass_Recovery;Pass_1;Pass_Recovery_1;7536;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 6;Zone 7
105;7536114;Pass;Recovery;Regular Play;None;None;28.071337;Blas Antonio Miguel Pérez Ortega;2023-12-01 00:07:22.360;2;52;1.973;2023-12-01 00:07:24.333;Belgium;Panama;Román Aureliano Torres Morcillo;Left Foot;54.0;42.0;82.0;40.0;Incomplete;Panama;Belgium;Pass_Recovery;Pass_2;Pass_Recovery_2;7536;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 6;Zone 7
106;7536114;Pass;Recovery;Regular Play;None;None;20.615528;Eden Hazard;2023-12-01 00:07:24.333;2;52;1.64;2023-12-01 00:07:25.973;Belgium;Belgium;Anga Dedryck Boyata;;41.0;41.0;60.0;33.0;None;Panama;Belgium;Pass_Recovery;Pass_3;Pass_Recovery_3;7536;Pass_None;Pass_Recovery_None;Zone 6;Zone 7
107;7536114;Pressure;None;Regular Play;None;None;;;2023-12-01 00:07:26.840;2;52;1.053;2023-12-01 00:07:27.893;Belgium;Panama;Armando Enrique Cooper Whitaker;;67.0;49.0;;;None;Panama;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7536;Pressure_None;Pressure_None_None;Zone 7;Zone 12
108;7536114;Pressure;None;Regular Play;None;None;;;2023-12-01 00:07:31.880;2;52;2.533;2023-12-01 00:07:34.413;Belgium;Panama;Armando Enrique Cooper Whitaker;;41.0;67.0;;;None;Panama;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7536;Pressure_None;Pressure_None_None;Zone 10;Zone 12
109;7536114;Pass;None;Regular Play;True;None;15.556349;Jan Vertonghen;2023-12-01 00:07:34.413;2;52;1.12;2023-12-01 00:07:35.533;Belgium;Belgium;Eden Hazard;Right Foot;65.0;5.0;54.0;16.0;None;Panama;Belgium;Pass_None;Pass_4;Pass_None_1;7536;Pass_None;Pass_None_None;Zone 3;Zone 6
110;7536114;Pressure;None;Regular Play;None;None;;;2023-12-01 00:07:34.840;2;52;1.053;2023-12-01 00:07:35.893;Belgium;Panama;Blas Antonio Miguel Pérez Ortega;;69.0;51.0;;;None;Panama;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7536;Pressure_None;Pressure_None_None;Zone 7;Zone 12
111;7536114;Pass;None;Regular Play;None;None;31.016125;Kevin De Bruyne;2023-12-01 00:07:36.613;2;52;1.12;2023-12-01 00:07:37.733;Belgium;Belgium;Jan Vertonghen;Left Foot;60.0;16.0;71.0;45.0;None;Panama;Belgium;Pass_None;Pass_5;Pass_None_2;7536;Pass_None;Pass_None_None;Zone 7;Zone 7
112;7536114;Pass;None;Regular Play;None;None;48.9183;Dries Mertens;2023-12-01 00:07:38.813;2;52;4.467;2023-12-01 00:07:43.280;Belgium;Belgium;Kevin De Bruyne;Right Foot;73.0;43.0;110.0;75.0;Incomplete;Panama;Belgium;Pass_None;Pass_6;Pass_None_3;7536;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 12
113;7536114;Pass;Interception;Regular Play;None;None;32.984844;Aníbal Cesis Godoy;2023-12-01 00:07:43.280;2;52;3.453;2023-12-01 00:07:46.733;Belgium;Panama;Erick Javier Davis Grajales;Left Foot;11.0;6.0;43.0;14.0;Unknown;Panama;Belgium;Pass_Interception;Pass_7;Pass_Interception_1;7536;Pass_Unknown;Pass_Interception_Unknown;Zone 1;Zone 2
114;7536114;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:07:47.133;2;52;;2023-12-01 00:07:47.133;Belgium;Belgium;Kevin De Bruyne;;83.0;63.0;;;None;Panama;Belgium;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7536;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
115;7536115;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:05.573;2;53;0.96;2023-12-01 00:08:06.533;Panama;Belgium;Dries Mertens;;82.0;60.0;;;None;Panama;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7536;Pressure_None;Pressure_None_None;Zone 7;Zone 12
116;7536115;Pass;None;Regular Play;None;None;76.41989;Edgar Yoel Bárcenas Herrera;2023-12-01 00:08:06.840;2;53;3.453;2023-12-01 00:08:10.293;Panama;Panama;Fidel Escobar Mendieta;Right Foot;34.0;22.0;90.0;74.0;None;Panama;Belgium;Pass_None;Pass_1;Pass_None_1;7536;Pass_None;Pass_None_None;Zone 6;Zone 11
117;7536115;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:10.200;2;53;1.053;2023-12-01 00:08:11.253;Panama;Belgium;Jan Vertonghen;;30.0;8.0;;;None;Panama;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7536;Pressure_None;Pressure_None_None;Zone 2;Zone 12
118;7536115;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:08:13.040;2;53;;2023-12-01 00:08:13.040;Panama;Panama;Edgar Yoel Bárcenas Herrera;;83.0;75.0;;;None;Panama;Belgium;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7536;Miscontrol_None;Miscontrol_None_None;Zone 11;Zone 12
119;7536115;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:08:14.013;2;53;;2023-12-01 00:08:14.013;Panama;Belgium;Yannick Ferreira Carrasco;;42.0;2.0;;;None;Panama;Belgium;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7536;Ball Recovery_None;Ball Recovery_None_None;Zone 2;Zone 12
120;7536116;Pass;None;Regular Play;None;None;20.615528;Fidel Escobar Mendieta;2023-12-01 00:08:25.400;2;53;1.413;2023-12-01 00:08:26.813;Panama;Panama;Gabriel Enrique Gómez Girón;Right Foot;53.0;58.0;48.0;38.0;None;Panama;Belgium;Pass_None;Pass_1;Pass_None_1;7536;Pass_None;Pass_None_None;Zone 6;Zone 6
121;7536116;Pass;None;Regular Play;None;None;34.20526;Erick Javier Davis Grajales;2023-12-01 00:08:26.933;2;53;1.52;2023-12-01 00:08:28.453;Panama;Panama;Fidel Escobar Mendieta;Right Foot;48.0;38.0;57.0;5.0;None;Panama;Belgium;Pass_None;Pass_2;Pass_None_2;7536;Pass_None;Pass_None_None;Zone 6;Zone 2
122;7536116;Pass;None;Regular Play;None;None;10.049875;Aníbal Cesis Godoy;2023-12-01 00:08:30.760;2;53;0.733;2023-12-01 00:08:31.493;Panama;Panama;Erick Javier Davis Grajales;Left Foot;72.0;5.0;71.0;15.0;None;Panama;Belgium;Pass_None;Pass_3;Pass_None_3;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
123;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:32.692;2;53;0.96;2023-12-01 00:08:33.652;Panama;Belgium;Kevin De Bruyne;;52.0;64.0;;;None;Panama;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7536;Pressure_None;Pressure_None_None;Zone 10;Zone 12
124;7536116;Pass;None;Regular Play;None;None;10.049875;José Luis Rodriguez;2023-12-01 00:08:34.253;2;53;0.44;2023-12-01 00:08:34.693;Panama;Panama;Aníbal Cesis Godoy;Left Foot;73.0;11.0;83.0;10.0;None;Panama;Belgium;Pass_None;Pass_4;Pass_None_4;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
125;7536116;Pass;None;Regular Play;None;None;8.062258;Erick Javier Davis Grajales;2023-12-01 00:08:34.773;2;53;1.28;2023-12-01 00:08:36.053;Panama;Panama;José Luis Rodriguez;Left Foot;83.0;10.0;79.0;3.0;None;Panama;Belgium;Pass_None;Pass_5;Pass_None_5;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
126;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:35.813;2;53;1.0;2023-12-01 00:08:36.813;Panama;Belgium;Dries Mertens;;48.0;78.0;;;None;Panama;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7536;Pressure_None;Pressure_None_None;Zone 10;Zone 12
127;7536116;Pass;None;Regular Play;None;None;19.313208;Fidel Escobar Mendieta;2023-12-01 00:08:37.400;2;53;0.933;2023-12-01 00:08:38.333;Panama;Panama;Erick Javier Davis Grajales;Left Foot;76.0;2.0;58.0;9.0;None;Panama;Belgium;Pass_None;Pass_6;Pass_None_6;7536;Pass_None;Pass_None_None;Zone 3;Zone 2
128;7536116;Pass;None;Regular Play;None;None;25.942244;Gabriel Enrique Gómez Girón;2023-12-01 00:08:39.893;2;53;0.92;2023-12-01 00:08:40.813;Panama;Panama;Fidel Escobar Mendieta;Right Foot;54.0;11.0;66.0;34.0;None;Panama;Belgium;Pass_None;Pass_7;Pass_None_7;7536;Pass_None;Pass_None_None;Zone 2;Zone 7
129;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:40.813;2;53;0.759;2023-12-01 00:08:41.572;Panama;Belgium;Romelu Lukaku Menama;;58.0;48.0;;;None;Panama;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7536;Pressure_None;Pressure_None_None;Zone 6;Zone 12
130;7536116;Pass;None;Regular Play;None;None;21.931713;Aníbal Cesis Godoy;2023-12-01 00:08:42.053;2;53;0.98;2023-12-01 00:08:43.033;Panama;Panama;Gabriel Enrique Gómez Girón;Right Foot;68.0;33.0;83.0;17.0;None;Panama;Belgium;Pass_None;Pass_8;Pass_None_8;7536;Pass_None;Pass_None_None;Zone 7;Zone 7
131;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:42.933;2;53;0.52;2023-12-01 00:08:43.453;Panama;Belgium;Dries Mertens;;44.0;67.0;;;None;Panama;Belgium;Pressure_None;Pressure_4;Pressure_None_4;7536;Pressure_None;Pressure_None_None;Zone 10;Zone 12
132;7536116;Pass;None;Regular Play;None;None;10.770329;Erick Javier Davis Grajales;2023-12-01 00:08:44.413;2;53;1.24;2023-12-01 00:08:45.653;Panama;Panama;Aníbal Cesis Godoy;Left Foot;84.0;13.0;88.0;3.0;None;Panama;Belgium;Pass_None;Pass_9;Pass_None_9;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
133;7536116;Pass;None;Regular Play;None;None;4.0;José Luis Rodriguez;2023-12-01 00:08:47.013;2;53;0.76;2023-12-01 00:08:47.773;Panama;Panama;Erick Javier Davis Grajales;Left Foot;88.0;3.0;92.0;3.0;None;Panama;Belgium;Pass_None;Pass_10;Pass_None_10;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
134;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:47.813;2;53;0.6;2023-12-01 00:08:48.413;Panama;Belgium;Thomas Meunier;;25.0;78.0;;;None;Panama;Belgium;Pressure_None;Pressure_5;Pressure_None_5;7536;Pressure_None;Pressure_None_None;Zone 10;Zone 12
135;7536116;Pass;None;Regular Play;True;None;8.0;Erick Javier Davis Grajales;2023-12-01 00:08:48.413;2;53;0.68;2023-12-01 00:08:49.093;Panama;Panama;José Luis Rodriguez;Left Foot;92.0;3.0;84.0;3.0;None;Panama;Belgium;Pass_None;Pass_11;Pass_None_11;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
136;7536116;Pass;None;Regular Play;None;None;7.28011;Aníbal Cesis Godoy;2023-12-01 00:08:49.813;2;53;0.72;2023-12-01 00:08:50.533;Panama;Panama;Erick Javier Davis Grajales;Left Foot;83.0;3.0;81.0;10.0;None;Panama;Belgium;Pass_None;Pass_12;Pass_None_12;7536;Pass_None;Pass_None_None;Zone 3;Zone 3
137;7536116;Pass;None;Regular Play;None;None;15.132746;Edgar Yoel Bárcenas Herrera;2023-12-01 00:08:52.093;2;53;0.8;2023-12-01 00:08:52.893;Panama;Panama;Aníbal Cesis Godoy;Left Foot;83.0;10.0;81.0;25.0;None;Panama;Belgium;Pass_None;Pass_13;Pass_None_13;7536;Pass_None;Pass_None_None;Zone 3;Zone 7
138;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:52.693;2;53;0.84;2023-12-01 00:08:53.533;Panama;Belgium;Axel Witsel;;37.0;55.0;;;None;Panama;Belgium;Pressure_None;Pressure_6;Pressure_None_6;7536;Pressure_None;Pressure_None_None;Zone 6;Zone 12
139;7536116;Pass;None;Regular Play;None;True;29.529646;Michael Amir Murillo Bermudez;2023-12-01 00:08:55.333;2;53;2.04;2023-12-01 00:08:57.373;Panama;Panama;Edgar Yoel Bárcenas Herrera;Right Foot;81.0;40.0;107.0;54.0;None;Panama;Belgium;Pass_None;Pass_14;Pass_None_14;7536;Pass_None;Pass_None_None;Zone 7;Zone 8
140;7536116;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:57.532;2;53;0.6;2023-12-01 00:08:58.132;Panama;Belgium;Jan Vertonghen;;13.0;34.0;;;None;Panama;Belgium;Pressure_None;Pressure_7;Pressure_None_7;7536;Pressure_None;Pressure_None_None;Zone 5;Zone 12
141;7536116;Shot;Open Play;Regular Play;None;None;;;2023-12-01 00:08:58.320;2;53;0.28;2023-12-01 00:08:58.600;Panama;Panama;Michael Amir Murillo Bermudez;Right Foot;111.0;49.0;113.0;40.9;Saved;Panama;Belgium;Shot_Open Play;Shot_1;Shot_Open Play_1;7536;Shot_Saved;Shot_Open Play_Saved;Zone 8;Zone 8
142;7536116;Goal Keeper;Shot Saved;Regular Play;None;None;;;2023-12-01 00:08:58.600;2;53;;2023-12-01 00:08:58.600;Panama;Belgium;Thibaut Courtois;Right Foot;7.0;36.0;;;Touched Out;Panama;Belgium;Goal Keeper_Shot Saved;Goal Keeper_1;Goal Keeper_Shot Saved_1;7536;Goal Keeper_Touched Out;Goal Keeper_Shot Saved_Touched Out;Zone 5;Zone 12
143;7536117;Pass;Corner;From Corner;None;True;41.484936;Román Aureliano Torres Morcillo;2023-12-01 00:09:40.053;2;54;1.706;2023-12-01 00:09:41.759;Panama;Panama;Edgar Yoel Bárcenas Herrera;Right Foot;120.0;80.0;109.0;40.0;None;Panama;Belgium;Pass_Corner;Pass_1;Pass_Corner_1;7536;Pass_None;Pass_Corner_None;Zone 12;Zone 8
144;7536117;Shot;Open Play;From Corner;None;None;;;2023-12-01 00:09:41.800;2;54;1.973;2023-12-01 00:09:43.773;Panama;Panama;Román Aureliano Torres Morcillo;Head;111.0;38.0;120.0;34.2;Off T;Panama;Belgium;Shot_Open Play;Shot_1;Shot_Open Play_1;7536;Shot_Off T;Shot_Open Play_Off T;Zone 8;Zone 8
145;7536117;Goal Keeper;Shot Faced;From Corner;None;None;;;2023-12-01 00:09:43.773;2;54;;2023-12-01 00:09:43.773;Panama;Belgium;Thibaut Courtois;;3.0;41.0;2.0;41.0;None;Panama;Belgium;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7536;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
146;7536118;Pass;Goal Kick;From Goal Kick;None;None;93.55747;Romelu Lukaku Menama;2023-12-01 00:10:12.493;2;55;5.187;2023-12-01 00:10:17.680;Belgium;Belgium;Thibaut Courtois;Left Foot;6.0;42.0;98.0;59.0;Incomplete;Panama;Belgium;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7536;Pass_Incomplete;Pass_Goal Kick_Incomplete;Zone 5;Zone 7
147;7536118;Pass;Recovery;From Goal Kick;None;None;59.211487;Blas Antonio Miguel Pérez Ortega;2023-12-01 00:10:17.680;2;55;4.08;2023-12-01 00:10:21.760;Belgium;Panama;Erick Javier Davis Grajales;Left Foot;23.0;22.0;82.0;17.0;None;Panama;Belgium;Pass_Recovery;Pass_2;Pass_Recovery_1;7536;Pass_None;Pass_Recovery_None;Zone 6;Zone 7
148;7536118;Pass;None;From Goal Kick;None;None;17.0;Edgar Yoel Bárcenas Herrera;2023-12-01 00:10:21.760;2;55;1.853;2023-12-01 00:10:23.613;Belgium;Panama;Blas Antonio Miguel Pérez Ortega;Head;82.0;17.0;82.0;34.0;Incomplete;Panama;Belgium;Pass_None;Pass_3;Pass_None_1;7536;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
149;7536118;Pass;Recovery;From Goal Kick;None;None;19.104973;;2023-12-01 00:10:23.613;2;55;1.707;2023-12-01 00:10:25.320;Belgium;Belgium;Anga Dedryck Boyata;Head;39.0;47.0;58.0;45.0;Incomplete;Panama;Belgium;Pass_Recovery;Pass_4;Pass_Recovery_2;7536;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 6;Zone 6
150;7536119;Interception;None;Regular Play;None;None;;;2023-12-01 00:10:25.320;2;55;;2023-12-01 00:10:25.320;Panama;Panama;Aníbal Cesis Godoy;;63.0;36.0;;;Won;Panama;Belgium;Interception_None;Interception_1;Interception_None_1;7536;Interception_Won;Interception_None_Won;Zone 7;Zone 12
151;7536119;Pass;None;Regular Play;None;None;23.537205;Michael Amir Murillo Bermudez;2023-12-01 00:10:27.400;2;55;1.053;2023-12-01 00:10:28.453;Panama;Panama;Aníbal Cesis Godoy;Left Foot;65.0;48.0;70.0;71.0;None;Panama;Belgium;Pass_None;Pass_1;Pass_None_1;7536;Pass_None;Pass_None_None;Zone 7;Zone 11
