;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
3219;754682;Pressure;None;Regular Play;None;None;;;2023-12-01 00:37:57.523;1;37;0.76;2023-12-01 00:37:58.283;Peru;France;Kylian Mbappé Lottin;;40.0;71.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 10;Zone 12
3220;754682;Pass;None;Regular Play;True;None;1.4142135;André Martín Carrillo Díaz;2023-12-01 00:37:58.030;1;37;0.96;2023-12-01 00:37:58.990;Peru;Peru;Miguel Ángel Trauco Saavedra;Left Foot;89.0;4.0;90.0;3.0;None;Peru;France;Pass_None;Pass_6;Pass_None_6;7546;Pass_None;Pass_None_None;Zone 3;Zone 3
3221;754682;Pressure;None;Regular Play;None;None;;;2023-12-01 00:37:59.283;1;37;1.32;2023-12-01 00:38:00.603;Peru;France;Benjamin Pavard;;23.0;75.0;;;None;Peru;France;Pressure_None;Pressure_3;Pressure_None_3;7546;Pressure_None;Pressure_None_None;Zone 10;Zone 12
3222;754682;Pressure;None;Regular Play;None;None;;;2023-12-01 00:38:02.563;1;38;1.36;2023-12-01 00:38:03.923;Peru;France;Kylian Mbappé Lottin;;20.0;74.0;;;None;Peru;France;Pressure_None;Pressure_4;Pressure_None_4;7546;Pressure_None;Pressure_None_None;Zone 10;Zone 12
3223;754682;Pressure;None;Regular Play;None;None;;;2023-12-01 00:38:04.483;1;38;0.76;2023-12-01 00:38:05.243;Peru;France;Kylian Mbappé Lottin;;16.0;75.0;;;None;Peru;France;Pressure_None;Pressure_5;Pressure_None_5;7546;Pressure_None;Pressure_None_None;Zone 9;Zone 12
3224;754683;Pass;Throw-in;From Throw In;None;None;12.649111;Víctor Yoshimar Yotún Flores;2023-12-01 00:38:14.470;1;38;1.0;2023-12-01 00:38:15.470;Peru;Peru;Miguel Ángel Trauco Saavedra;;104.0;1.0;100.0;13.0;None;Peru;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7546;Pass_None;Pass_Throw-in_None;Zone 4;Zone 3
3225;754683;Pressure;None;From Throw In;None;None;;;2023-12-01 00:38:16.363;1;38;1.92;2023-12-01 00:38:18.283;Peru;France;N'Golo Kanté;;11.0;67.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 9;Zone 12
3226;754683;Pressure;None;From Throw In;None;None;;;2023-12-01 00:38:18.403;1;38;0.96;2023-12-01 00:38:19.363;Peru;France;N'Golo Kanté;;5.0;76.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 9;Zone 12
3227;754683;Pass;None;From Throw In;True;None;1.0;;2023-12-01 00:38:19.190;1;38;0.38;2023-12-01 00:38:19.570;Peru;Peru;Víctor Yoshimar Yotún Flores;Left Foot;117.0;1.0;117.0;2.0;Incomplete;Peru;France;Pass_None;Pass_2;Pass_None_1;7546;Pass_Incomplete;Pass_None_Incomplete;Zone 4;Zone 4
3228;754683;Block;None;From Throw In;None;None;;;2023-12-01 00:38:19.570;1;38;;2023-12-01 00:38:19.570;Peru;France;N'Golo Kanté;;4.0;79.0;;;None;Peru;France;Block_None;Block_1;Block_None_1;7546;Block_None;Block_None_None;Zone 9;Zone 12
3229;754684;Pass;Throw-in;From Throw In;None;None;11.18034;Víctor Yoshimar Yotún Flores;2023-12-01 00:38:32.070;1;38;0.96;2023-12-01 00:38:33.030;Peru;Peru;Miguel Ángel Trauco Saavedra;;114.0;2.0;103.0;4.0;None;Peru;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7546;Pass_None;Pass_Throw-in_None;Zone 4;Zone 4
3230;754684;Pressure;None;From Throw In;None;None;;;2023-12-01 00:38:33.203;1;38;0.719;2023-12-01 00:38:33.922;Peru;France;Kylian Mbappé Lottin;;13.0;76.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 9;Zone 12
3231;754684;Pass;None;From Throw In;True;None;15.033297;Miguel Ángel Trauco Saavedra;2023-12-01 00:38:33.670;1;38;2.56;2023-12-01 00:38:36.230;Peru;Peru;Víctor Yoshimar Yotún Flores;Left Foot;103.0;4.0;118.0;5.0;None;Peru;France;Pass_None;Pass_2;Pass_None_1;7546;Pass_None;Pass_None_None;Zone 4;Zone 4
3232;754684;Pass;None;From Throw In;None;None;18.439089;André Martín Carrillo Díaz;2023-12-01 00:38:36.230;1;38;1.0;2023-12-01 00:38:37.230;Peru;Peru;Miguel Ángel Trauco Saavedra;Left Foot;118.0;5.0;106.0;19.0;None;Peru;France;Pass_None;Pass_3;Pass_None_2;7546;Pass_None;Pass_None_None;Zone 4;Zone 8
3233;754684;Dribble;None;From Throw In;None;None;;;2023-12-01 00:38:38.470;1;38;;2023-12-01 00:38:38.470;Peru;Peru;André Martín Carrillo Díaz;;109.0;27.0;;;Incomplete;Peru;France;Dribble_None;Dribble_1;Dribble_None_1;7546;Dribble_Incomplete;Dribble_None_Incomplete;Zone 8;Zone 12
3234;754685;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:38:39.723;1;38;;2023-12-01 00:38:39.723;France;France;Paul Labile Pogba;;16.0;52.0;;;None;Peru;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7546;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
3235;754685;Pressure;None;Regular Play;None;None;;;2023-12-01 00:38:40.350;1;38;0.853;2023-12-01 00:38:41.203;France;Peru;André Martín Carrillo Díaz;;107.0;25.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 8;Zone 12
3236;754685;Pass;None;Regular Play;None;None;40.024994;Kylian Mbappé Lottin;2023-12-01 00:38:44.523;1;38;3.04;2023-12-01 00:38:47.563;France;France;Paul Labile Pogba;Right Foot;48.0;65.0;87.0;74.0;None;Peru;France;Pass_None;Pass_1;Pass_None_1;7546;Pass_None;Pass_None_None;Zone 10;Zone 11
3237;754685;Pressure;None;Regular Play;None;None;;;2023-12-01 00:38:45.110;1;38;2.6;2023-12-01 00:38:47.710;France;Peru;Alberto Junior Rodríguez Valdelomar;;60.0;10.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 3;Zone 12
3238;754685;Pass;None;Regular Play;None;None;26.172504;Antoine Griezmann;2023-12-01 00:38:47.803;1;38;2.04;2023-12-01 00:38:49.843;France;France;Kylian Mbappé Lottin;Right Foot;88.0;74.0;91.0;48.0;None;Peru;France;Pass_None;Pass_2;Pass_None_2;7546;Pass_None;Pass_None_None;Zone 11;Zone 7
3239;754685;Pressure;None;Regular Play;None;None;;;2023-12-01 00:38:49.070;1;38;0.413;2023-12-01 00:38:49.483;France;Peru;Luis Jan Piers Advíncula Castrillón;;32.0;41.0;;;None;Peru;France;Pressure_None;Pressure_3;Pressure_None_3;7546;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3240;754685;Pass;None;Regular Play;None;None;22.022715;Olivier Giroud;2023-12-01 00:38:49.922;1;38;1.828;2023-12-01 00:38:51.750;France;France;Antoine Griezmann;Left Foot;92.0;48.0;109.0;34.0;Incomplete;Peru;France;Pass_None;Pass_3;Pass_None_3;7546;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 8
3241;754685;Goal Keeper;Keeper Sweeper;Regular Play;None;None;;;2023-12-01 00:38:51.750;1;38;;2023-12-01 00:38:51.750;France;Peru;Pedro David Gallese Quiróz;;12.0;47.0;;;Claim;Peru;France;Goal Keeper_Keeper Sweeper;Goal Keeper_1;Goal Keeper_Keeper Sweeper_1;7546;Goal Keeper_Claim;Goal Keeper_Keeper Sweeper_Claim;Zone 5;Zone 12
3242;754686;Pass;None;From Keeper;None;None;24.083189;Édison Michael Flores Peralta;2023-12-01 00:38:54.150;1;38;1.84;2023-12-01 00:38:55.990;Peru;Peru;Pedro David Gallese Quiróz;Keeper Arm;18.0;48.0;36.0;64.0;None;Peru;France;Pass_None;Pass_1;Pass_None_1;7546;Pass_None;Pass_None_None;Zone 6;Zone 10
3243;754686;Pass;None;From Keeper;None;None;15.6205;Christian Alberto Cueva Bravo;2023-12-01 00:39:00.910;1;39;1.44;2023-12-01 00:39:02.350;Peru;Peru;Édison Michael Flores Peralta;Left Foot;76.0;68.0;86.0;80.0;None;Peru;France;Pass_None;Pass_2;Pass_None_2;7546;Pass_None;Pass_None_None;Zone 11;Zone 11
3244;754686;Pressure;None;From Keeper;None;None;;;2023-12-01 00:39:06.683;1;39;1.28;2023-12-01 00:39:07.963;Peru;France;Paul Labile Pogba;;38.0;21.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3245;754686;Pressure;None;From Keeper;None;None;;;2023-12-01 00:39:06.840;1;39;1.003;2023-12-01 00:39:07.843;Peru;France;Blaise Matuidi;;37.0;17.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3246;754686;Pass;None;From Keeper;True;None;16.970562;Pedro Jesús Aquino Sánchez;2023-12-01 00:39:07.790;1;39;1.24;2023-12-01 00:39:09.030;Peru;Peru;Christian Alberto Cueva Bravo;Right Foot;80.0;66.0;68.0;54.0;None;Peru;France;Pass_None;Pass_3;Pass_None_3;7546;Pass_None;Pass_None_None;Zone 11;Zone 7
3247;754686;Pass;None;From Keeper;None;None;16.124516;Víctor Yoshimar Yotún Flores;2023-12-01 00:39:09.830;1;39;1.4;2023-12-01 00:39:11.230;Peru;Peru;Pedro Jesús Aquino Sánchez;Right Foot;68.0;54.0;70.0;38.0;None;Peru;France;Pass_None;Pass_4;Pass_None_4;7546;Pass_None;Pass_None_None;Zone 7;Zone 7
3248;754686;Pass;None;From Keeper;None;None;25.0;Miguel Ángel Trauco Saavedra;2023-12-01 00:39:12.990;1;39;1.84;2023-12-01 00:39:14.830;Peru;Peru;Víctor Yoshimar Yotún Flores;Left Foot;72.0;31.0;72.0;6.0;None;Peru;France;Pass_None;Pass_5;Pass_None_5;7546;Pass_None;Pass_None_None;Zone 7;Zone 3
3249;754686;Pass;None;From Keeper;None;None;18.248287;Víctor Yoshimar Yotún Flores;2023-12-01 00:39:15.830;1;39;1.32;2023-12-01 00:39:17.150;Peru;Peru;Miguel Ángel Trauco Saavedra;Left Foot;72.0;6.0;69.0;24.0;None;Peru;France;Pass_None;Pass_6;Pass_None_6;7546;Pass_None;Pass_None_None;Zone 3;Zone 7
3250;754686;Pass;None;From Keeper;None;None;25.0;Pedro Jesús Aquino Sánchez;2023-12-01 00:39:18.790;1;39;1.8;2023-12-01 00:39:20.590;Peru;Peru;Víctor Yoshimar Yotún Flores;Left Foot;73.0;26.0;73.0;51.0;None;Peru;France;Pass_None;Pass_7;Pass_None_7;7546;Pass_None;Pass_None_None;Zone 7;Zone 7
3251;754686;Pass;None;From Keeper;None;None;24.33105;Luis Jan Piers Advíncula Castrillón;2023-12-01 00:39:22.150;1;39;1.76;2023-12-01 00:39:23.910;Peru;Peru;Pedro Jesús Aquino Sánchez;Right Foot;76.0;53.0;80.0;77.0;None;Peru;France;Pass_None;Pass_8;Pass_None_8;7546;Pass_None;Pass_None_None;Zone 7;Zone 11
3252;754686;Pass;None;From Keeper;None;None;7.615773;Pedro Jesús Aquino Sánchez;2023-12-01 00:39:25.910;1;39;1.08;2023-12-01 00:39:26.990;Peru;Peru;Luis Jan Piers Advíncula Castrillón;Right Foot;80.0;76.0;77.0;69.0;None;Peru;France;Pass_None;Pass_9;Pass_None_9;7546;Pass_None;Pass_None_None;Zone 11;Zone 11
3253;754686;Pressure;None;From Keeper;None;None;;;2023-12-01 00:39:28.523;1;39;0.72;2023-12-01 00:39:29.243;Peru;France;Paul Labile Pogba;;40.0;17.0;;;None;Peru;France;Pressure_None;Pressure_3;Pressure_None_3;7546;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3254;754686;Pass;None;From Keeper;True;None;21.633308;Christian Guillermo Martín Ramos Garagay;2023-12-01 00:39:28.910;1;39;1.56;2023-12-01 00:39:30.470;Peru;Peru;Pedro Jesús Aquino Sánchez;Right Foot;75.0;66.0;63.0;48.0;None;Peru;France;Pass_None;Pass_10;Pass_None_10;7546;Pass_None;Pass_None_None;Zone 11;Zone 7
3255;754686;Pass;None;From Keeper;None;None;18.973665;Víctor Yoshimar Yotún Flores;2023-12-01 00:39:31.590;1;39;1.36;2023-12-01 00:39:32.950;Peru;Peru;Christian Guillermo Martín Ramos Garagay;Right Foot;65.0;45.0;71.0;27.0;None;Peru;France;Pass_None;Pass_11;Pass_None_11;7546;Pass_None;Pass_None_None;Zone 7;Zone 7
3256;754686;Pass;None;From Keeper;None;None;8.246211;José Paolo Guerrero González;2023-12-01 00:39:34.470;1;39;0.96;2023-12-01 00:39:35.430;Peru;Peru;Víctor Yoshimar Yotún Flores;Left Foot;71.0;22.0;79.0;20.0;None;Peru;France;Pass_None;Pass_12;Pass_None_12;7546;Pass_None;Pass_None_None;Zone 7;Zone 7
3257;754686;Miscontrol;None;From Keeper;None;None;;;2023-12-01 00:39:36.070;1;39;;2023-12-01 00:39:36.070;Peru;Peru;José Paolo Guerrero González;;82.0;18.0;;;None;Peru;France;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7546;Miscontrol_None;Miscontrol_None_None;Zone 7;Zone 12
3258;754687;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:39:36.603;1;39;;2023-12-01 00:39:36.603;France;France;N'Golo Kanté;;35.0;62.0;;;None;Peru;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7546;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
3259;754687;Dribble;None;Regular Play;None;None;;;2023-12-01 00:39:39.323;1;39;;2023-12-01 00:39:39.323;France;France;N'Golo Kanté;;42.0;59.0;;;Incomplete;Peru;France;Dribble_None;Dribble_1;Dribble_None_1;7546;Dribble_Incomplete;Dribble_None_Incomplete;Zone 6;Zone 12
3260;754688;Pass;Free Kick;From Free Kick;None;None;60.63827;Olivier Giroud;2023-12-01 00:40:24.563;1;40;4.88;2023-12-01 00:40:29.443;France;France;Raphaël Varane;Right Foot;61.0;68.0;120.0;54.0;Out;Peru;France;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7546;Pass_Out;Pass_Free Kick_Out;Zone 11;Zone 8
3261;754689;Pass;Goal Kick;From Goal Kick;None;None;30.0;Christian Guillermo Martín Ramos Garagay;2023-12-01 00:40:55.630;1;40;2.12;2023-12-01 00:40:57.750;Peru;Peru;Pedro David Gallese Quiróz;Left Foot;6.0;37.0;24.0;61.0;None;Peru;France;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7546;Pass_None;Pass_Goal Kick_None;Zone 5;Zone 6
3262;754689;Pass;None;From Goal Kick;None;None;27.45906;Luis Jan Piers Advíncula Castrillón;2023-12-01 00:41:00.670;1;41;1.64;2023-12-01 00:41:02.310;Peru;Peru;Christian Guillermo Martín Ramos Garagay;Right Foot;34.0;64.0;57.0;79.0;None;Peru;France;Pass_None;Pass_2;Pass_None_1;7546;Pass_None;Pass_None_None;Zone 10;Zone 10
3263;754689;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:41:02.483;1;41;1.84;2023-12-01 00:41:04.323;Peru;France;Blaise Matuidi;;66.0;3.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 3;Zone 12
3264;754689;Pass;None;From Goal Kick;None;None;20.024984;Christian Guillermo Martín Ramos Garagay;2023-12-01 00:41:05.030;1;41;1.8;2023-12-01 00:41:06.830;Peru;Peru;Luis Jan Piers Advíncula Castrillón;Right Foot;52.0;78.0;32.0;77.0;None;Peru;France;Pass_None;Pass_3;Pass_None_2;7546;Pass_None;Pass_None_None;Zone 10;Zone 10
3265;754689;Pass;None;From Goal Kick;None;None;35.35534;Alberto Junior Rodríguez Valdelomar;2023-12-01 00:41:08.390;1;41;2.08;2023-12-01 00:41:10.470;Peru;Peru;Christian Guillermo Martín Ramos Garagay;Right Foot;32.0;65.0;27.0;30.0;None;Peru;France;Pass_None;Pass_4;Pass_None_3;7546;Pass_None;Pass_None_None;Zone 10;Zone 6
3266;754689;Pass;None;From Goal Kick;None;None;16.492422;Víctor Yoshimar Yotún Flores;2023-12-01 00:41:12.910;1;41;0.84;2023-12-01 00:41:13.750;Peru;Peru;Alberto Junior Rodríguez Valdelomar;Right Foot;35.0;27.0;51.0;23.0;None;Peru;France;Pass_None;Pass_5;Pass_None_4;7546;Pass_None;Pass_None_None;Zone 6;Zone 6
3267;754689;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:41:13.683;1;41;0.519;2023-12-01 00:41:14.202;Peru;France;N'Golo Kanté;;72.0;56.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 7;Zone 12
3268;754689;Pass;None;From Goal Kick;True;None;21.954498;Miguel Ángel Trauco Saavedra;2023-12-01 00:41:13.750;1;41;1.72;2023-12-01 00:41:15.470;Peru;Peru;Víctor Yoshimar Yotún Flores;Left Foot;51.0;23.0;40.0;4.0;None;Peru;France;Pass_None;Pass_6;Pass_None_5;7546;Pass_None;Pass_None_None;Zone 6;Zone 2
3269;754689;Pass;None;From Goal Kick;None;None;25.495098;Christian Alberto Cueva Bravo;2023-12-01 00:41:16.750;1;41;1.24;2023-12-01 00:41:17.990;Peru;Peru;Miguel Ángel Trauco Saavedra;Left Foot;41.0;4.0;66.0;9.0;None;Peru;France;Pass_None;Pass_7;Pass_None_6;7546;Pass_None;Pass_None_None;Zone 2;Zone 3
3270;754689;Pass;None;From Goal Kick;None;None;13.601471;André Martín Carrillo Díaz;2023-12-01 00:41:17.990;1;41;1.76;2023-12-01 00:41:19.750;Peru;Peru;Christian Alberto Cueva Bravo;Right Foot;66.0;9.0;53.0;13.0;None;Peru;France;Pass_None;Pass_8;Pass_None_7;7546;Pass_None;Pass_None_None;Zone 3;Zone 2
3271;754689;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:41:19.563;1;41;0.96;2023-12-01 00:41:20.523;Peru;France;Kylian Mbappé Lottin;;73.0;74.0;;;None;Peru;France;Pressure_None;Pressure_3;Pressure_None_3;7546;Pressure_None;Pressure_None_None;Zone 11;Zone 12
3272;754689;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:41:22.643;1;41;0.68;2023-12-01 00:41:23.323;Peru;France;Olivier Giroud;;76.0;46.0;;;None;Peru;France;Pressure_None;Pressure_4;Pressure_None_4;7546;Pressure_None;Pressure_None_None;Zone 7;Zone 12
3273;754689;Pass;None;From Goal Kick;True;None;41.976185;Luis Jan Piers Advíncula Castrillón;2023-12-01 00:41:22.990;1;41;2.0;2023-12-01 00:41:24.990;Peru;Peru;André Martín Carrillo Díaz;Right Foot;42.0;32.0;51.0;73.0;None;Peru;France;Pass_None;Pass_9;Pass_None_8;7546;Pass_None;Pass_None_None;Zone 6;Zone 10
3274;754689;Miscontrol;None;From Goal Kick;None;None;;;2023-12-01 00:41:24.990;1;41;;2023-12-01 00:41:24.990;Peru;Peru;Luis Jan Piers Advíncula Castrillón;;53.0;74.0;;;None;Peru;France;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7546;Miscontrol_None;Miscontrol_None_None;Zone 10;Zone 12
3275;754689;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:41:25.163;1;41;0.92;2023-12-01 00:41:26.083;Peru;France;Blaise Matuidi;;67.0;8.0;;;None;Peru;France;Pressure_None;Pressure_5;Pressure_None_5;7546;Pressure_None;Pressure_None_None;Zone 3;Zone 12
3276;754689;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:41:26.150;1;41;1.573;2023-12-01 00:41:27.723;Peru;Peru;Luis Jan Piers Advíncula Castrillón;;54.0;75.0;;;None;Peru;France;Pressure_None;Pressure_6;Pressure_None_6;7546;Pressure_None;Pressure_None_None;Zone 10;Zone 12
3277;75469;Pass;None;Regular Play;None;None;16.552946;N'Golo Kanté;2023-12-01 00:03:17.683;1;3;0.92;2023-12-01 00:03:18.603;France;France;Benjamin Pavard;Right Foot;24.0;77.0;31.0;62.0;None;Peru;France;Pass_None;Pass_1;Pass_None_1;7546;Pass_None;Pass_None_None;Zone 10;Zone 6
3278;75469;Pass;None;Regular Play;None;None;16.03122;Benjamin Pavard;2023-12-01 00:03:24.003;1;3;1.2;2023-12-01 00:03:25.203;France;France;N'Golo Kanté;Left Foot;47.0;61.0;46.0;77.0;None;Peru;France;Pass_None;Pass_2;Pass_None_2;7546;Pass_None;Pass_None_None;Zone 6;Zone 10
3279;75469;Pass;None;Regular Play;None;None;15.033297;Kylian Mbappé Lottin;2023-12-01 00:03:26.443;1;3;0.6;2023-12-01 00:03:27.043;France;France;Benjamin Pavard;Right Foot;50.0;77.0;65.0;76.0;None;Peru;France;Pass_None;Pass_3;Pass_None_3;7546;Pass_None;Pass_None_None;Zone 10;Zone 11
3280;75469;Pressure;None;Regular Play;None;None;;;2023-12-01 00:03:26.790;1;3;1.413;2023-12-01 00:03:28.203;France;Peru;Édison Michael Flores Peralta;;59.0;5.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 2;Zone 12
3281;75469;Pass;None;Regular Play;True;None;12.369317;Benjamin Pavard;2023-12-01 00:03:27.043;1;3;0.84;2023-12-01 00:03:27.883;France;France;Kylian Mbappé Lottin;Right Foot;65.0;76.0;53.0;73.0;None;Peru;France;Pass_None;Pass_4;Pass_None_4;7546;Pass_None;Pass_None_None;Zone 11;Zone 10
3282;75469;Pass;None;Regular Play;None;None;9.055386;N'Golo Kanté;2023-12-01 00:03:28.603;1;3;0.52;2023-12-01 00:03:29.123;France;France;Benjamin Pavard;Right Foot;51.0;72.0;52.0;63.0;None;Peru;France;Pass_None;Pass_5;Pass_None_5;7546;Pass_None;Pass_None_None;Zone 10;Zone 6
3283;75469;Pressure;None;Regular Play;None;None;;;2023-12-01 00:03:29.070;1;3;2.093;2023-12-01 00:03:31.163;France;Peru;Víctor Yoshimar Yotún Flores;;59.0;16.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3284;75469;Pass;None;Regular Play;True;None;67.11929;Blaise Matuidi;2023-12-01 00:03:30.670;1;3;3.413;2023-12-01 00:03:34.083;France;France;N'Golo Kanté;Left Foot;51.0;60.0;83.0;1.0;Out;Peru;France;Pass_None;Pass_6;Pass_None_6;7546;Pass_Out;Pass_None_Out;Zone 6;Zone 3
3285;754690;Ball Recovery;None;Regular Play;True;None;;;2023-12-01 00:41:26.763;1;41;;2023-12-01 00:41:26.763;France;France;Blaise Matuidi;;66.0;4.0;;;None;Peru;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7546;Ball Recovery_None;Ball Recovery_None_None;Zone 3;Zone 12
3286;754690;Pass;None;Regular Play;None;None;7.28011;Paul Labile Pogba;2023-12-01 00:41:28.363;1;41;0.56;2023-12-01 00:41:28.923;France;France;Blaise Matuidi;Right Foot;55.0;5.0;53.0;12.0;None;Peru;France;Pass_None;Pass_1;Pass_None_1;7546;Pass_None;Pass_None_None;Zone 2;Zone 2
3287;754690;Pressure;None;Regular Play;None;None;;;2023-12-01 00:41:28.590;1;41;1.013;2023-12-01 00:41:29.603;France;Peru;Pedro Jesús Aquino Sánchez;;61.0;65.0;;;None;Peru;France;Pressure_None;Pressure_1;Pressure_None_1;7546;Pressure_None;Pressure_None_None;Zone 11;Zone 12
3288;754690;Pass;None;Regular Play;None;None;13.892444;N'Golo Kanté;2023-12-01 00:41:29.963;1;41;0.88;2023-12-01 00:41:30.843;France;France;Paul Labile Pogba;Right Foot;50.0;15.0;57.0;27.0;None;Peru;France;Pass_None;Pass_2;Pass_None_2;7546;Pass_None;Pass_None_None;Zone 2;Zone 6
3289;754690;Pass;None;Regular Play;None;None;30.479502;Blaise Matuidi;2023-12-01 00:41:32.643;1;41;2.4;2023-12-01 00:41:35.043;France;France;N'Golo Kanté;Right Foot;71.0;23.0;94.0;3.0;None;Peru;France;Pass_None;Pass_3;Pass_None_3;7546;Pass_None;Pass_None_None;Zone 7;Zone 3
3290;754690;Pressure;None;Regular Play;None;None;;;2023-12-01 00:41:35.110;1;41;1.453;2023-12-01 00:41:36.563;France;Peru;Luis Jan Piers Advíncula Castrillón;;30.0;77.0;;;None;Peru;France;Pressure_None;Pressure_2;Pressure_None_2;7546;Pressure_None;Pressure_None_None;Zone 10;Zone 12
3291;754690;Pass;None;Regular Play;True;None;13.601471;Antoine Griezmann;2023-12-01 00:41:36.523;1;41;1.32;2023-12-01 00:41:37.843;France;France;Blaise Matuidi;Left Foot;94.0;4.0;86.0;15.0;None;Peru;France;Pass_None;Pass_4;Pass_None_4;7546;Pass_None;Pass_None_None;Zone 3;Zone 3
3292;754690;Pass;None;Regular Play;None;None;8.0;Paul Labile Pogba;2023-12-01 00:41:39.283;1;41;0.6;2023-12-01 00:41:39.883;France;France;Antoine Griezmann;Left Foot;89.0;18.0;81.0;18.0;None;Peru;France;Pass_None;Pass_5;Pass_None_5;7546;Pass_None;Pass_None_None;Zone 7;Zone 7
3293;754690;Pass;None;Regular Play;None;None;14.866069;Blaise Matuidi;2023-12-01 00:41:42.803;1;41;1.08;2023-12-01 00:41:43.883;France;France;Paul Labile Pogba;Right Foot;82.0;18.0;87.0;4.0;None;Peru;France;Pass_None;Pass_6;Pass_None_6;7546;Pass_None;Pass_None_None;Zone 7;Zone 3
