;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
9800;8656186;Clearance;None;From Goal Kick;True;None;;;2023-12-01 00:45:14.413;90;;2023-12-01 00:45:14.413;England;Croatia;Domagoj Vida;;15.0;8.0;;;None;England;Croatia;Clearance_None;Clearance_1;Clearance_None_1;8656;Clearance_None;Clearance_None_None;Zone 1;Zone 12
9801;8656187;Pass;Throw-in;From Throw In;None;None;7.81025;Marcus Rashford;2023-12-01 00:45:24.680;90;0.773;2023-12-01 00:45:25.453;England;England;Kieran Trippier;;97.0;80.0;102.0;74.0;None;England;Croatia;Pass_Throw-in;Pass_1;Pass_Throw-in_1;8656;Pass_None;Pass_Throw-in_None;Zone 11;Zone 12
9802;8656187;Pass;None;From Throw In;None;None;8.944272;Kieran Trippier;2023-12-01 00:45:25.453;90;0.746;2023-12-01 00:45:26.199;England;England;Marcus Rashford;Right Foot;102.0;74.0;94.0;78.0;None;England;Croatia;Pass_None;Pass_2;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 12;Zone 11
9803;8656187;Pressure;None;From Throw In;None;None;;;2023-12-01 00:45:25.480;90;1.733;2023-12-01 00:45:27.213;England;Croatia;Ante Rebić;;24.0;9.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 2;Zone 12
9804;8656187;Pass;None;From Throw In;True;None;8.062258;Marcus Rashford;2023-12-01 00:45:26.480;90;1.253;2023-12-01 00:45:27.733;England;England;Kieran Trippier;Right Foot;100.0;79.0;96.0;72.0;None;England;Croatia;Pass_None;Pass_3;Pass_None_2;8656;Pass_None;Pass_None_None;Zone 11;Zone 11
9805;8656187;Foul Committed;None;From Throw In;None;None;;;2023-12-01 00:45:28.600;90;;2023-12-01 00:45:28.600;England;Croatia;Ivan Rakitić;;24.0;13.0;;;None;England;Croatia;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;8656;Foul Committed_None;Foul Committed_None_None;Zone 2;Zone 12
9806;8656188;Pass;Free Kick;From Free Kick;None;True;38.587563;Harry Kane;2023-12-01 00:46:21.400;91;1.64;2023-12-01 00:46:23.040;England;England;Kieran Trippier;Right Foot;94.0;67.0;114.0;34.0;None;England;Croatia;Pass_Free Kick;Pass_1;Pass_Free Kick_1;8656;Pass_None;Pass_Free Kick_None;Zone 11;Zone 8
9807;8656188;Shot;Open Play;From Free Kick;None;None;;;2023-12-01 00:46:23.040;91;1.653;2023-12-01 00:46:24.693;England;England;Harry Kane;Head;113.0;33.0;120.0;34.7;Off T;England;Croatia;Shot_Open Play;Shot_1;Shot_Open Play_1;8656;Shot_Off T;Shot_Open Play_Off T;Zone 8;Zone 8
9808;8656188;Goal Keeper;Shot Faced;From Free Kick;None;None;;;2023-12-01 00:46:24.693;91;;2023-12-01 00:46:24.693;England;Croatia;Danijel Subašić;;2.0;41.0;2.0;41.0;None;England;Croatia;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;8656;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
9809;8656189;Pass;Goal Kick;From Goal Kick;None;None;61.7171;Mario Mandžukić;2023-12-01 00:47:23.520;92;3.24;2023-12-01 00:47:26.760;Croatia;Croatia;Danijel Subašić;Right Foot;7.0;40.0;62.0;12.0;Incomplete;England;Croatia;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;8656;Pass_Incomplete;Pass_Goal Kick_Incomplete;Zone 5;Zone 3
9810;8656189;Pass;Recovery;From Goal Kick;None;None;16.27882;;2023-12-01 00:47:26.760;92;1.093;2023-12-01 00:47:27.853;Croatia;England;Marcus Rashford;Head;59.0;69.0;47.0;80.0;Out;England;Croatia;Pass_Recovery;Pass_2;Pass_Recovery_1;8656;Pass_Out;Pass_Recovery_Out;Zone 10;Zone 10
9811;865619;Pass;Recovery;Regular Play;True;None;25.0;Luka Modrić;2023-12-01 00:08:45.980;8;1.44;2023-12-01 00:08:47.420;Croatia;Croatia;Dejan Lovren;Right Foot;39.0;40.0;54.0;60.0;None;England;Croatia;Pass_Recovery;Pass_1;Pass_Recovery_1;8656;Pass_None;Pass_Recovery_None;Zone 6;Zone 6
9812;865619;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:48.793;8;0.56;2023-12-01 00:08:49.353;Croatia;England;Bamidele Alli;;61.0;21.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 7;Zone 12
9813;865619;Pass;None;Regular Play;None;None;18.384777;Ivan Rakitić;2023-12-01 00:08:49.700;8;1.293;2023-12-01 00:08:50.993;Croatia;Croatia;Luka Modrić;Right Foot;58.0;53.0;75.0;46.0;None;England;Croatia;Pass_None;Pass_2;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 6;Zone 7
9814;865619;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:50.980;8;0.733;2023-12-01 00:08:51.713;Croatia;England;John Stones;;44.0;34.0;;;None;England;Croatia;Pressure_None;Pressure_2;Pressure_None_2;8656;Pressure_None;Pressure_None_None;Zone 6;Zone 12
9815;865619;Pass;None;Regular Play;None;None;27.513634;Ante Rebić;2023-12-01 00:08:51.980;8;1.48;2023-12-01 00:08:53.460;Croatia;Croatia;Ivan Rakitić;Right Foot;74.0;52.0;83.0;78.0;Out;England;Croatia;Pass_None;Pass_3;Pass_None_2;8656;Pass_Out;Pass_None_Out;Zone 7;Zone 11
9816;8656190;Pass;Throw-in;From Throw In;None;None;20.248457;Marcelo Brozović;2023-12-01 00:47:36.440;92;2.333;2023-12-01 00:47:38.773;Croatia;Croatia;Ivan Strinić;;73.0;1.0;54.0;8.0;None;England;Croatia;Pass_Throw-in;Pass_1;Pass_Throw-in_1;8656;Pass_None;Pass_Throw-in_None;Zone 3;Zone 2
9817;8656190;Pressure;None;From Throw In;None;None;;;2023-12-01 00:47:38.053;92;0.48;2023-12-01 00:47:38.533;Croatia;England;Marcus Rashford;;62.0;76.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 11;Zone 12
9818;8656190;Pass;None;From Throw In;None;None;55.081757;Šime Vrsaljko;2023-12-01 00:47:38.800;92;3.16;2023-12-01 00:47:41.960;Croatia;Croatia;Marcelo Brozović;Right Foot;54.0;6.0;57.0;61.0;None;England;Croatia;Pass_None;Pass_2;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 2;Zone 6
9819;8656190;Pass;None;From Throw In;None;None;36.769554;Ivan Perišić;2023-12-01 00:47:45.920;92;1.44;2023-12-01 00:47:47.360;Croatia;Croatia;Šime Vrsaljko;Right Foot;77.0;69.0;103.0;43.0;Incomplete;England;Croatia;Pass_None;Pass_3;Pass_None_2;8656;Pass_Incomplete;Pass_None_Incomplete;Zone 11;Zone 8
9820;8656190;Clearance;None;From Throw In;None;None;;;2023-12-01 00:47:47.360;92;;2023-12-01 00:47:47.360;Croatia;England;John Stones;;18.0;38.0;;;None;England;Croatia;Clearance_None;Clearance_1;Clearance_None_1;8656;Clearance_None;Clearance_None_None;Zone 6;Zone 12
9821;8656190;Ball Recovery;None;From Throw In;None;None;;;2023-12-01 00:47:48.840;92;;2023-12-01 00:47:48.840;Croatia;Croatia;Ivan Rakitić;;84.0;36.0;;;None;England;Croatia;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;8656;Ball Recovery_None;Ball Recovery_None_None;Zone 7;Zone 12
9822;8656190;Pass;None;From Throw In;None;None;5.3851647;Luka Modrić;2023-12-01 00:47:49.680;92;0.813;2023-12-01 00:47:50.493;Croatia;Croatia;Ivan Rakitić;Right Foot;82.0;38.0;84.0;43.0;None;England;Croatia;Pass_None;Pass_4;Pass_None_3;8656;Pass_None;Pass_None_None;Zone 7;Zone 7
9823;8656190;Pass;None;From Throw In;None;None;19.026299;Ivan Strinić;2023-12-01 00:47:50.493;92;2.4;2023-12-01 00:47:52.893;Croatia;Croatia;Luka Modrić;Left Foot;84.0;43.0;85.0;24.0;None;England;Croatia;Pass_None;Pass_5;Pass_None_4;8656;Pass_None;Pass_None_None;Zone 7;Zone 7
9824;8656190;Pressure;None;From Throw In;None;None;;;2023-12-01 00:47:54.120;92;0.453;2023-12-01 00:47:54.573;Croatia;England;Kieran Trippier;;28.0;59.0;;;None;England;Croatia;Pressure_None;Pressure_2;Pressure_None_2;8656;Pressure_None;Pressure_None_None;Zone 6;Zone 12
9825;8656190;Pass;None;From Throw In;True;None;18.027756;Ivan Perišić;2023-12-01 00:47:54.173;92;1.72;2023-12-01 00:47:55.893;Croatia;Croatia;Ivan Strinić;Left Foot;89.0;24.0;104.0;14.0;None;England;Croatia;Pass_None;Pass_6;Pass_None_5;8656;Pass_None;Pass_None_None;Zone 7;Zone 4
9826;8656190;Pressure;None;From Throw In;None;None;;;2023-12-01 00:47:56.693;92;1.36;2023-12-01 00:47:58.053;Croatia;England;Kyle Walker;;17.0;67.0;;;None;England;Croatia;Pressure_None;Pressure_3;Pressure_None_3;8656;Pressure_None;Pressure_None_None;Zone 9;Zone 12
9827;8656190;Pass;None;From Throw In;None;None;3.0;;2023-12-01 00:47:59.720;92;0.373;2023-12-01 00:48:00.093;Croatia;Croatia;Ivan Perišić;Right Foot;101.0;12.0;101.0;15.0;Incomplete;England;Croatia;Pass_None;Pass_7;Pass_None_6;8656;Pass_Incomplete;Pass_None_Incomplete;Zone 3;Zone 3
9828;8656190;Block;None;From Throw In;None;None;;;2023-12-01 00:48:00.093;93;;2023-12-01 00:48:00.093;Croatia;England;Kyle Walker;;20.0;66.0;;;None;England;Croatia;Block_None;Block_1;Block_None_1;8656;Block_None;Block_None_None;Zone 10;Zone 12
9829;8656190;Pass;Recovery;From Throw In;None;None;33.105892;;2023-12-01 00:48:02.493;93;2.08;2023-12-01 00:48:04.573;Croatia;Croatia;Dejan Lovren;Right Foot;76.0;42.0;46.0;28.0;Unknown;England;Croatia;Pass_Recovery;Pass_8;Pass_Recovery_1;8656;Pass_Unknown;Pass_Recovery_Unknown;Zone 7;Zone 6
9830;8656191;Pass;Kick Off;From Kick Off;None;None;20.248457;John Stones;2023-12-01 00:00:01.885;90;0.613;2023-12-01 00:00:02.498;England;England;Bamidele Alli;Left Foot;60.0;40.0;41.0;33.0;None;England;Croatia;Pass_Kick Off;Pass_1;Pass_Kick Off_1;8656;Pass_None;Pass_Kick Off_None;Zone 7;Zone 6
9831;8656191;Pass;None;From Kick Off;None;None;67.11929;Harry Kane;2023-12-01 00:00:02.585;90;0.63;2023-12-01 00:00:03.215;England;England;John Stones;Right Foot;41.0;33.0;97.0;70.0;None;England;Croatia;Pass_None;Pass_2;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 6;Zone 11
9832;8656191;Pass;None;From Kick Off;None;None;8.944272;Marcus Rashford;2023-12-01 00:00:03.295;90;2.573;2023-12-01 00:00:05.868;England;England;Harry Kane;;107.0;67.0;115.0;63.0;Incomplete;England;Croatia;Pass_None;Pass_3;Pass_None_2;8656;Pass_Incomplete;Pass_None_Incomplete;Zone 12;Zone 8
9833;8656191;Clearance;None;From Kick Off;None;None;;;2023-12-01 00:00:05.868;90;;2023-12-01 00:00:05.868;England;Croatia;Marcelo Brozović;;6.0;18.0;;;None;England;Croatia;Clearance_None;Clearance_1;Clearance_None_1;8656;Clearance_None;Clearance_None_None;Zone 5;Zone 12
9834;8656191;Ball Recovery;None;From Kick Off;None;None;;;2023-12-01 00:00:06.815;90;;2023-12-01 00:00:06.815;England;England;Marcus Rashford;;113.0;65.0;;;None;England;Croatia;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;8656;Ball Recovery_None;Ball Recovery_None_None;Zone 12;Zone 12
9835;8656191;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:06.935;90;1.333;2023-12-01 00:00:08.268;England;Croatia;Ivan Strinić;;10.0;16.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 5;Zone 12
9836;8656191;Miscontrol;None;From Kick Off;True;None;;;2023-12-01 00:00:07.868;90;;2023-12-01 00:00:07.868;England;England;Marcus Rashford;;115.0;65.0;;;None;England;Croatia;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;8656;Miscontrol_None;Miscontrol_None_None;Zone 12;Zone 12
9837;8656192;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:00:08.068;90;;2023-12-01 00:00:08.068;Croatia;Croatia;Ivan Strinić;;3.0;15.0;;;None;England;Croatia;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;8656;Ball Recovery_None;Ball Recovery_None_None;Zone 1;Zone 12
9838;8656192;Pressure;None;Regular Play;None;None;;;2023-12-01 00:00:10.348;90;3.439;2023-12-01 00:00:13.787;Croatia;England;Marcus Rashford;;111.0;72.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 12;Zone 12
9839;8656192;Pass;None;Regular Play;True;None;12.083046;Marcelo Brozović;2023-12-01 00:00:13.575;90;0.733;2023-12-01 00:00:14.308;Croatia;Croatia;Ivan Strinić;Right Foot;6.0;2.0;1.0;13.0;None;England;Croatia;Pass_None;Pass_1;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 1;Zone 1
9840;8656192;Pass;None;Regular Play;None;None;20.59126;;2023-12-01 00:00:14.308;90;1.12;2023-12-01 00:00:15.428;Croatia;Croatia;Marcelo Brozović;Left Foot;2.0;12.0;20.0;2.0;Out;England;Croatia;Pass_None;Pass_2;Pass_None_2;8656;Pass_Out;Pass_None_Out;Zone 1;Zone 2
9841;8656193;Pass;None;Regular Play;None;None;20.09975;Kyle Walker;2023-12-01 00:00:32.175;90;1.573;2023-12-01 00:00:33.748;England;England;Jesse Lingard;Right Foot;98.0;77.0;78.0;79.0;None;England;Croatia;Pass_None;Pass_1;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 11;Zone 11
9842;8656193;Pass;None;Regular Play;None;None;25.612497;John Stones;2023-12-01 00:00:36.255;90;1.533;2023-12-01 00:00:37.788;England;England;Kyle Walker;Right Foot;81.0;79.0;65.0;59.0;None;England;Croatia;Pass_None;Pass_2;Pass_None_2;8656;Pass_None;Pass_None_None;Zone 11;Zone 7
9843;8656193;Pass;None;Regular Play;None;None;34.234486;Harry Maguire;2023-12-01 00:00:38.855;90;2.133;2023-12-01 00:00:40.988;England;England;John Stones;Right Foot;61.0;58.0;57.0;24.0;None;England;Croatia;Pass_None;Pass_3;Pass_None_3;8656;Pass_None;Pass_None_None;Zone 7;Zone 6
9844;8656193;Pressure;None;Regular Play;None;None;;;2023-12-01 00:00:41.895;90;1.853;2023-12-01 00:00:43.748;England;Croatia;Luka Modrić;;55.0;54.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 6;Zone 12
9845;8656193;Pass;None;Regular Play;True;None;13.892444;Jordan Brian Henderson;2023-12-01 00:00:43.735;90;1.12;2023-12-01 00:00:44.855;England;England;Harry Maguire;Right Foot;53.0;26.0;65.0;33.0;None;England;Croatia;Pass_None;Pass_4;Pass_None_4;8656;Pass_None;Pass_None_None;Zone 6;Zone 7
9846;8656193;Pass;None;Regular Play;None;None;22.561028;John Stones;2023-12-01 00:00:44.855;90;1.493;2023-12-01 00:00:46.348;England;England;Jordan Brian Henderson;Right Foot;65.0;33.0;43.0;38.0;None;England;Croatia;Pass_None;Pass_5;Pass_None_5;8656;Pass_None;Pass_None_None;Zone 7;Zone 6
9847;8656193;Pass;None;Regular Play;None;None;29.15476;Kyle Walker;2023-12-01 00:00:47.455;90;1.493;2023-12-01 00:00:48.948;England;England;John Stones;Right Foot;39.0;41.0;50.0;68.0;None;England;Croatia;Pass_None;Pass_6;Pass_None_6;8656;Pass_None;Pass_None_None;Zone 6;Zone 10
9848;8656193;Pressure;None;Regular Play;None;None;;;2023-12-01 00:00:48.695;90;1.253;2023-12-01 00:00:49.948;England;Croatia;Ivan Perišić;;65.0;15.0;;;None;England;Croatia;Pressure_None;Pressure_2;Pressure_None_2;8656;Pressure_None;Pressure_None_None;Zone 3;Zone 12
9849;8656193;Pass;None;Regular Play;True;None;21.0;Jesse Lingard;2023-12-01 00:00:49.695;90;1.093;2023-12-01 00:00:50.788;England;England;Kyle Walker;Right Foot;51.0;61.0;72.0;61.0;None;England;Croatia;Pass_None;Pass_7;Pass_None_7;8656;Pass_None;Pass_None_None;Zone 6;Zone 7
9850;8656193;Pass;None;Regular Play;None;None;8.944272;Marcus Rashford;2023-12-01 00:00:51.655;90;0.96;2023-12-01 00:00:52.615;England;England;Jesse Lingard;Right Foot;68.0;62.0;76.0;58.0;None;England;Croatia;Pass_None;Pass_8;Pass_None_8;8656;Pass_None;Pass_None_None;Zone 7;Zone 7
9851;8656193;Pass;None;Regular Play;None;None;21.189621;Kieran Trippier;2023-12-01 00:00:52.615;90;1.373;2023-12-01 00:00:53.988;England;England;Marcus Rashford;Right Foot;76.0;58.0;69.0;78.0;None;England;Croatia;Pass_None;Pass_9;Pass_None_9;8656;Pass_None;Pass_None_None;Zone 7;Zone 11
9852;8656193;Pressure;None;Regular Play;None;None;;;2023-12-01 00:00:54.215;90;1.653;2023-12-01 00:00:55.868;England;Croatia;Ivan Perišić;;43.0;3.0;;;None;England;Croatia;Pressure_None;Pressure_3;Pressure_None_3;8656;Pressure_None;Pressure_None_None;Zone 2;Zone 12
9853;8656193;Pass;None;Regular Play;True;None;13.038404;Marcus Rashford;2023-12-01 00:00:55.575;90;0.733;2023-12-01 00:00:56.308;England;England;Kieran Trippier;Right Foot;71.0;76.0;78.0;65.0;None;England;Croatia;Pass_None;Pass_10;Pass_None_10;8656;Pass_None;Pass_None_None;Zone 11;Zone 11
9854;8656193;Pressure;None;Regular Play;None;None;;;2023-12-01 00:00:56.535;90;1.373;2023-12-01 00:00:57.908;England;Croatia;Ivan Rakitić;;47.0;9.0;;;None;England;Croatia;Pressure_None;Pressure_4;Pressure_None_4;8656;Pressure_None;Pressure_None_None;Zone 2;Zone 12
9855;8656193;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:00:57.708;90;;2023-12-01 00:00:57.708;England;Croatia;Ivan Rakitić;;38.0;12.0;;;None;England;Croatia;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;8656;Dribbled Past_None;Dribbled Past_None_None;Zone 2;Zone 12
9856;8656193;Dribble;None;Regular Play;True;None;;;2023-12-01 00:00:57.708;90;;2023-12-01 00:00:57.708;England;England;Marcus Rashford;;83.0;69.0;;;Complete;England;Croatia;Dribble_None;Dribble_1;Dribble_None_1;8656;Dribble_Complete;Dribble_None_Complete;Zone 11;Zone 12
9857;8656193;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:00:58.255;90;;2023-12-01 00:00:58.255;England;England;Marcus Rashford;;86.0;63.0;;;None;England;Croatia;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;8656;Miscontrol_None;Miscontrol_None_None;Zone 7;Zone 12
9858;8656193;Pass;Recovery;Regular Play;None;None;41.677334;Danijel Subašić;2023-12-01 00:00:59.695;90;2.72;2023-12-01 00:01:02.415;England;Croatia;Mario Mandžukić;Right Foot;42.0;19.0;6.0;40.0;None;England;Croatia;Pass_Recovery;Pass_11;Pass_Recovery_1;8656;Pass_None;Pass_Recovery_None;Zone 6;Zone 5
9859;8656193;Pressure;None;Regular Play;None;None;;;2023-12-01 00:01:05.215;91;0.293;2023-12-01 00:01:05.508;England;England;Harry Kane;;107.0;33.0;;;None;England;Croatia;Pressure_None;Pressure_5;Pressure_None_5;8656;Pressure_None;Pressure_None_None;Zone 8;Zone 12
9860;8656193;Pass;None;Regular Play;True;None;70.11419;Mario Mandžukić;2023-12-01 00:01:05.255;91;4.0;2023-12-01 00:01:09.255;England;Croatia;Danijel Subašić;Right Foot;5.0;42.0;75.0;38.0;Incomplete;England;Croatia;Pass_None;Pass_12;Pass_None_11;8656;Pass_Incomplete;Pass_None_Incomplete;Zone 5;Zone 7
9861;8656193;Pass;Recovery;Regular Play;None;None;21.095022;Kyle Walker;2023-12-01 00:01:09.255;91;2.48;2023-12-01 00:01:11.735;England;England;John Stones;Right Foot;46.0;43.0;28.0;54.0;None;England;Croatia;Pass_Recovery;Pass_13;Pass_Recovery_2;8656;Pass_None;Pass_Recovery_None;Zone 6;Zone 6
9862;8656193;Pass;None;Regular Play;None;None;26.907248;Jordan Pickford;2023-12-01 00:01:11.735;91;2.64;2023-12-01 00:01:14.375;England;England;Kyle Walker;Right Foot;28.0;54.0;8.0;36.0;None;England;Croatia;Pass_None;Pass_14;Pass_None_12;8656;Pass_None;Pass_None_None;Zone 6;Zone 5
9863;8656193;Pass;None;Regular Play;None;None;25.70992;Kyle Walker;2023-12-01 00:01:14.375;91;1.493;2023-12-01 00:01:15.868;England;England;Jordan Pickford;Left Foot;8.0;36.0;14.0;61.0;None;England;Croatia;Pass_None;Pass_15;Pass_None_13;8656;Pass_None;Pass_None_None;Zone 5;Zone 5
9864;8656193;Pass;None;Regular Play;None;None;73.817345;Danny Rose;2023-12-01 00:01:23.535;91;4.133;2023-12-01 00:01:27.668;England;England;Kyle Walker;Right Foot;28.0;69.0;71.0;9.0;Incomplete;England;Croatia;Pass_None;Pass_16;Pass_None_14;8656;Pass_Incomplete;Pass_None_Incomplete;Zone 10;Zone 3
9865;8656193;Pass;Recovery;Regular Play;None;None;8.5440035;;2023-12-01 00:01:27.668;91;1.0;2023-12-01 00:01:28.668;England;Croatia;Ante Rebić;Head;50.0;72.0;47.0;80.0;Out;England;Croatia;Pass_Recovery;Pass_17;Pass_Recovery_3;8656;Pass_Out;Pass_Recovery_Out;Zone 10;Zone 10
9866;8656194;Pass;Throw-in;From Throw In;None;None;14.3178215;Harry Maguire;2023-12-01 00:01:35.775;91;1.293;2023-12-01 00:01:37.068;England;England;Danny Rose;;66.0;1.0;53.0;7.0;None;England;Croatia;Pass_Throw-in;Pass_1;Pass_Throw-in_1;8656;Pass_None;Pass_Throw-in_None;Zone 3;Zone 2
9867;8656194;Pass;None;From Throw In;None;None;20.615528;John Stones;2023-12-01 00:01:38.975;91;1.293;2023-12-01 00:01:40.268;England;England;Harry Maguire;Left Foot;53.0;12.0;40.0;28.0;None;England;Croatia;Pass_None;Pass_2;Pass_None_1;8656;Pass_None;Pass_None_None;Zone 2;Zone 6
9868;8656194;Pass;None;From Throw In;None;None;27.018513;Kyle Walker;2023-12-01 00:01:42.255;91;1.453;2023-12-01 00:01:43.708;England;England;John Stones;Left Foot;43.0;27.0;42.0;54.0;None;England;Croatia;Pass_None;Pass_3;Pass_None_2;8656;Pass_None;Pass_None_None;Zone 6;Zone 6
9869;8656194;Pass;None;From Throw In;None;None;16.40122;Jordan Brian Henderson;2023-12-01 00:01:45.295;91;1.093;2023-12-01 00:01:46.388;England;England;Kyle Walker;Right Foot;44.0;51.0;57.0;41.0;None;England;Croatia;Pass_None;Pass_4;Pass_None_3;8656;Pass_None;Pass_None_None;Zone 6;Zone 6
9870;8656194;Pressure;None;From Throw In;None;None;;;2023-12-01 00:01:46.015;91;1.293;2023-12-01 00:01:47.308;England;Croatia;Ivan Rakitić;;69.0;28.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 7;Zone 12
9871;8656194;Pass;None;From Throw In;True;None;16.27882;Jesse Lingard;2023-12-01 00:01:46.735;91;0.84;2023-12-01 00:01:47.575;England;England;Jordan Brian Henderson;Right Foot;55.0;45.0;67.0;56.0;None;England;Croatia;Pass_None;Pass_5;Pass_None_4;8656;Pass_None;Pass_None_None;Zone 6;Zone 7
9872;8656194;Pass;None;From Throw In;None;None;25.23886;Kieran Trippier;2023-12-01 00:01:48.015;91;1.613;2023-12-01 00:01:49.628;England;England;Jesse Lingard;Right Foot;65.0;56.0;51.0;77.0;None;England;Croatia;Pass_None;Pass_6;Pass_None_5;8656;Pass_None;Pass_None_None;Zone 7;Zone 10
9873;8656194;Pass;None;From Throw In;None;None;21.931713;Kyle Walker;2023-12-01 00:01:50.415;91;1.293;2023-12-01 00:01:51.708;England;England;Kieran Trippier;Right Foot;56.0;78.0;40.0;63.0;None;England;Croatia;Pass_None;Pass_7;Pass_None_6;8656;Pass_None;Pass_None_None;Zone 10;Zone 6
9874;8656194;Pass;None;From Throw In;None;None;7.28011;Jordan Brian Henderson;2023-12-01 00:01:52.775;91;0.96;2023-12-01 00:01:53.735;England;England;Kyle Walker;Right Foot;47.0;60.0;54.0;58.0;None;England;Croatia;Pass_None;Pass_8;Pass_None_7;8656;Pass_None;Pass_None_None;Zone 6;Zone 6
9875;8656194;Pass;None;From Throw In;None;None;10.630146;Kyle Walker;2023-12-01 00:01:53.735;91;0.933;2023-12-01 00:01:54.668;England;England;Jordan Brian Henderson;Right Foot;54.0;59.0;47.0;67.0;None;England;Croatia;Pass_None;Pass_9;Pass_None_8;8656;Pass_None;Pass_None_None;Zone 6;Zone 10
9876;8656194;Pass;None;From Throw In;None;None;19.416489;Kieran Trippier;2023-12-01 00:01:56.055;91;1.293;2023-12-01 00:01:57.348;England;England;Kyle Walker;Right Foot;48.0;63.0;59.0;79.0;None;England;Croatia;Pass_None;Pass_10;Pass_None_9;8656;Pass_None;Pass_None_None;Zone 6;Zone 10
9877;8656194;Pressure;None;From Throw In;None;None;;;2023-12-01 00:01:57.055;91;1.093;2023-12-01 00:01:58.148;England;Croatia;Ivan Perišić;;61.0;8.0;;;None;England;Croatia;Pressure_None;Pressure_2;Pressure_None_2;8656;Pressure_None;Pressure_None_None;Zone 3;Zone 12
9878;8656194;Pass;None;From Throw In;True;None;27.166155;Marcus Rashford;2023-12-01 00:01:58.055;91;1.693;2023-12-01 00:01:59.748;England;England;Kieran Trippier;Right Foot;58.0;79.0;85.0;76.0;None;England;Croatia;Pass_None;Pass_11;Pass_None_10;8656;Pass_None;Pass_None_None;Zone 10;Zone 11
9879;8656194;Pressure;None;From Throw In;None;None;;;2023-12-01 00:01:59.775;91;1.653;2023-12-01 00:02:01.428;England;Croatia;Domagoj Vida;;33.0;4.0;;;None;England;Croatia;Pressure_None;Pressure_3;Pressure_None_3;8656;Pressure_None;Pressure_None_None;Zone 2;Zone 12
9880;8656194;Dribble;None;From Throw In;True;None;;;2023-12-01 00:02:00.895;92;;2023-12-01 00:02:00.895;England;England;Marcus Rashford;;91.0;78.0;;;Incomplete;England;Croatia;Dribble_None;Dribble_1;Dribble_None_1;8656;Dribble_Incomplete;Dribble_None_Incomplete;Zone 11;Zone 12
9881;8656195;Pass;Throw-in;From Throw In;None;None;13.601471;Marcus Rashford;2023-12-01 00:02:05.615;92;0.973;2023-12-01 00:02:06.588;England;England;Jesse Lingard;;90.0;80.0;103.0;76.0;None;England;Croatia;Pass_Throw-in;Pass_1;Pass_Throw-in_1;8656;Pass_None;Pass_Throw-in_None;Zone 11;Zone 12
9882;8656195;Pressure;None;From Throw In;None;None;;;2023-12-01 00:02:09.108;92;1.079;2023-12-01 00:02:10.187;England;Croatia;Marcelo Brozović;;14.0;17.0;;;None;England;Croatia;Pressure_None;Pressure_1;Pressure_None_1;8656;Pressure_None;Pressure_None_None;Zone 5;Zone 12
